year,release_date,title,genre,international_box_office,domestic_box_office,worldwide_box_office,production_budget,,opening_weekend,theatre_count,avg run per theatre,runtime,keywords,creative_type,url
2006,January 6th,BloodRayne,Action,1306213.00,2405420.00,3711633.00,25000000.00,,1550000.00,985,1.40,92,Vampire,Fantasy,https://www.the-numbers.com/movie/BloodRayne
2001,March 2nd,Hit & Runway,Comedy,,81570.00,,,,13795.00,4,3.60,108,,Contemporary Fiction,https://www.the-numbers.com/movie/Hit-and-Runway
2001,February 23rd,Last Resort,,,114657.00,,,,37283.00,14,3.70,,,,https://www.the-numbers.com/movie/Last-Resort
2001,February 23rd,Monkeybone,Comedy,,5409517.00,,75000000.00,,2685078.00,1722,2.70,,,Fantasy,https://www.the-numbers.com/movie/Monkeybone
2001,March 2nd,Carman: The Champion,Drama,,1743863.00,,,,769080.00,232,3.10,,Boxing,Contemporary Fiction,https://www.the-numbers.com/movie/Carman-The-Champion
2001,March 2nd,The Gospel According to Philip K. Dick,,,582.00,,,,582.00,2,1.00,,,,https://www.the-numbers.com/movie/Gospel-According-to-Phlip-K-Dick-The
2001,February 16th,Sweet November,Drama,40466125.00,25288103.00,65754228.00,40000000.00,,11015226.00,2268,4.40,120,Romantic Drama,Contemporary Fiction,https://www.the-numbers.com/movie/Sweet-November
2001,February 23rd,3000 Miles to Graceland,Action,2970216.00,15738632.00,18708848.00,62000000.00,,7160521.00,2545,3.10,125,Action Comedy,Contemporary Fiction,https://www.the-numbers.com/movie/3000-Miles-to-Graceland
2001,February 16th,Les Silence du Dosil,,,182882.00,,,,,,,,,,https://www.the-numbers.com/movie/Silence-du-Dosil-Les
2001,February 16th,Yom Yom,,,2442.00,,,,2442.00,1,1.00,,,,https://www.the-numbers.com/movie/Yom-Yom
2001,February 16th,Road to Redemption,,,236823.00,,,,,,,,,,https://www.the-numbers.com/movie/Road-to-Redemption
2001,February 16th,Recess: School's Out,Adventure,7754709.00,36696761.00,44451470.00,10000000.00,,13455016.00,2624,6.10,82,,Kids Fiction,https://www.the-numbers.com/movie/Recess-Schools-Out
2001,February 16th,The Price of Milk,,,111566.00,,,,7630.00,1,7.80,,,,https://www.the-numbers.com/movie/Price-of-Milk-The
2001,March 2nd,The Caveman's Valentine,Drama,205425.00,687081.00,892506.00,13500000.00,,112041.00,16,5.60,105,,Contemporary Fiction,https://www.the-numbers.com/movie/Cavemans-Valentine-The
2001,February 16th,Olive Juice,,,1801.00,,,,1300.00,1,2.00,,,,https://www.the-numbers.com/movie/Olive-Juice
2001,February 9th,Split Decision,,,2887.00,,,,1472.00,1,3.00,,,,https://www.the-numbers.com/movie/Split-Decision-(2001)
2001,February 9th,The Taste of Others,Romantic Comedy,,635282.00,,,,22906.00,2,13.90,,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Taste-of-Others-The
2001,February 16th,Down to Earth,Comedy,7000000.00,64172251.00,71172251.00,30000000.00,,20027309.00,2521,7.30,87,Reincarnation,Contemporary Fiction,https://www.the-numbers.com/movie/Down-to-Earth-(2001)
2001,February 9th,Signs and Wonders,,,33842.00,,,,2793.00,1,7.00,,,,https://www.the-numbers.com/movie/Signs-and-Wonders
2001,February 9th,Shackleton's Antarctic Adventure,Documentary,4113837.00,15553324.00,19667161.00,,,,,,,,Factual,https://www.the-numbers.com/movie/Shackletons-Antarctic-Adventure
2001,February 9th,Saving Silverman,Comedy,6521573.00,19351569.00,25873142.00,22000000.00,,7411852.00,2467,3.60,90,Farcical / Slapstick Comedy,Contemporary Fiction,https://www.the-numbers.com/movie/Saving-Silverman
2001,February 16th,La Femme Qui Boit,,,51870.00,,,,,,,,,,https://www.the-numbers.com/movie/Femme-Qui-Boit-La
2004,January 30th,The Big Bounce,Comedy,154721.00,6471394.00,6626115.00,50000000.00,,3336374.00,2304,2.20,88,,Contemporary Fiction,https://www.the-numbers.com/movie/Big-Bounce-The
2004,January 23rd,Wooly Boys,,33054.00,335726.00,368780.00,,,49374.00,5,4.00,,,,https://www.the-numbers.com/movie/Wooly-Boys
2001,February 9th,Du pic au coeur,Romantic Comedy,,1775.00,,,,1775.00,3,1.00,85,,Contemporary Fiction,https://www.the-numbers.com/movie/Pic-Au-Coeure-Du
2004,January 23rd,Khakee,Drama,,587877.00,,,,212656.00,45,1.40,174,,Contemporary Fiction,https://www.the-numbers.com/movie/Khakee
2004,January 23rd,Win a Date with Tad Hamilton!,Romantic Comedy,609731.00,16980098.00,17589829.00,24000000.00,,7320066.00,2711,2.90,96,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Win-a-Date-with-Tad-Hamilton
2004,January 23rd,Made-Up,,,79766.00,,,,12443.00,2,2.80,96,,,https://www.the-numbers.com/movie/Made-Up
2004,January 23rd,Dirt,,,n/a,,,,,,,,,,https://www.the-numbers.com/movie/Dirt
2004,January 23rd,The Butterfly Effect,Thriller/Suspense,37713913.00,57924679.00,95638592.00,13000000.00,,17065227.00,2605,5.60,114,Psychological Thriller,Science Fiction,https://www.the-numbers.com/movie/Butterfly-Effect-The
2004,January 30th,Cavale,Thriller/Suspense,200146.00,64796.00,264942.00,,,,,,117,,Contemporary Fiction,https://www.the-numbers.com/movie/Cavale
2004,January 17th,The Corporation,Documentary,1350056.00,3493516.00,4843572.00,,,,,,145,,Factual,https://www.the-numbers.com/movie/Corporation-The
2004,January 16th,Tokyo Godfathers,Adventure,480540.00,366566.00,847106.00,,,29259.00,8,0.10,92,Anime,Fantasy,https://www.the-numbers.com/movie/Tokyo-Godfathers
2004,January 16th,Cuba: Island of Music,Documentary,,8806.00,,,,5071.00,1,2.00,,,Factual,https://www.the-numbers.com/movie/Cuba-Island-of-Music
2004,January 16th,Crimson Gold,Drama,166841.00,147844.00,314685.00,,,17427.00,2,7.90,95,Foreign Language,Contemporary Fiction,https://www.the-numbers.com/movie/Crimson-Gold
2004,January 16th,Torque,Action,25000000.00,21176322.00,46176322.00,40000000.00,,9970557.00,2463,3.20,84,Action Thriller,Contemporary Fiction,https://www.the-numbers.com/movie/Torque
2004,January 16th,Teacher's Pet: The Movie,Adventure,,6491969.00,,10000000.00,,2461252.00,2027,2.70,74,,Kids Fiction,https://www.the-numbers.com/movie/Teachers-Pet-The-Movie
2004,January 16th,Along Came Polly,Romantic Comedy,84970903.00,88073507.00,173044410.00,42000000.00,,27721185.00,2984,6.00,90,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Along-Came-Polly-(2004)
2004,January 9th,The Home Teachers,Comedy,,202268.00,,,,47494.00,20,6.00,82,,,https://www.the-numbers.com/movie/Home-Teachers-The
2004,January 9th,My Baby's Daddy,Comedy,639.00,17321573.00,17322212.00,12000000.00,,7548819.00,1447,3.70,86,Buddy Comedy,Contemporary Fiction,https://www.the-numbers.com/movie/My-Babys-Daddy
2004,January 9th,Aileen: Life and Death of a Serial Killer,Documentary,32981.00,85992.00,118973.00,,,16158.00,3,2.50,,,Factual,https://www.the-numbers.com/movie/Aileen-Life-and-Death-of-a-Serial-Killer
2004,January 7th,Yves St. Laurent,Documentary,8263004.00,97092.00,8360096.00,,,15385.00,1,6.00,,,Factual,https://www.the-numbers.com/movie/Yves-St-Laurent
2000,March 24th,Here on Earth,Drama,350980.00,10494147.00,10845127.00,15000000.00,,4510705.00,1714,3.30,,Cross-Class Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Here-on-Earth
2004,January 9th,Chasing Liberty,Romantic Comedy,102461.00,12189514.00,12291975.00,23000000.00,,6081483.00,2400,2.70,111,Cross-Class Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Chasing-Liberty
2000,March 24th,Buddy Boy,Thriller/Suspense,,10281.00,,,,3651.00,2,1.70,,,Contemporary Fiction,https://www.the-numbers.com/movie/Buddy-Boy
2000,March 24th,100% Arabica,Musical,,5428.00,,,,,,,85,,Historical Fiction,https://www.the-numbers.com/movie/100-Arabica
2004,January 2nd,Secret Things,Drama,81488.00,104533.00,186021.00,,,9421.00,1,11.00,,,,https://www.the-numbers.com/movie/Secret-Things
2000,March 17th,Winter Sleepers,,,316431.00,,,,21818.00,3,5.50,,,,https://www.the-numbers.com/movie/Winter-Sleepers
2000,March 22nd,Romeo Must Die,Action,35063424.00,55973336.00,91036760.00,25000000.00,,18014503.00,2641,5.20,115,Gangs,Contemporary Fiction,https://www.the-numbers.com/movie/Romeo-Must-Die
2000,March 17th,Soft Fruit,,,11132.00,,,,6051.00,1,2.00,,,,https://www.the-numbers.com/movie/Soft-Fruit
2000,March 17th,Erin Brockovich,Drama,132256558.00,125548685.00,257805243.00,50000000.00,,28138465.00,2848,8.90,130,Lawyers,Dramatization,https://www.the-numbers.com/movie/Erin-Brockovich
2000,March 17th,Final Destination,Horror,58734556.00,53302314.00,112036870.00,23000000.00,,10015822.00,2587,7.10,97,Slasher Horror,Contemporary Fiction,https://www.the-numbers.com/movie/Final-Destination
2000,March 17th,Black Tar Heroin: The Dark End of the Street,Documentary,,6851.00,,,,6851.00,1,1.00,,,Factual,https://www.the-numbers.com/movie/Black-Tar-Heroin-The-Dark-End-of-the-Street
2000,March 17th,Le Chal Apne Sang,Drama,,1030.00,,,,1030.00,1,1.00,,,Contemporary Fiction,https://www.the-numbers.com/movie/Chal-Apne-Sang-Le
2000,March 17th,Babymother,Drama,,5115.00,,,,5115.00,5,1.00,,,,https://www.the-numbers.com/movie/Babymother
2000,March 16th,The Lifestyle,,,85000.00,,,,9100.00,1,1.80,,,,https://www.the-numbers.com/movie/Lifestyle-The
2000,March 17th,Trash,,502422.00,10746.00,513168.00,,,5154.00,2,1.50,,Coming of Age,,https://www.the-numbers.com/movie/Trash-(2000)
2000,March 15th,Cotton Mary,,,299351.00,,,,24680.00,4,9.60,,,,https://www.the-numbers.com/movie/Cotton-Mary
2000,March 10th,Soft Toilet Seats,,,880.00,,,,880.00,2,1.00,,,,https://www.the-numbers.com/movie/Soft-Toilet-Seats
2000,March 10th,X,,,142544.00,,,,6672.00,1,7.90,,,,https://www.the-numbers.com/movie/X
2000,March 15th,Les convoyeurs attendent,Comedy,,5518.00,,,,1924.00,1,2.00,,,Contemporary Fiction,https://www.the-numbers.com/movie/Convoyeurs-attendent-Les
2000,March 10th,The Ninth Gate,Thriller/Suspense,39740562.00,18653746.00,58394308.00,38000000.00,,6622518.00,1586,4.30,132,Film Noir,Fantasy,https://www.the-numbers.com/movie/Ninth-Gate-The
2002,January 25th,Storytelling,Drama,1112080.00,912442.00,2024522.00,,,73688.00,4,5.10,87,Dysfunctional Family,Contemporary Fiction,https://www.the-numbers.com/movie/Storytelling
2000,March 10th,Mission to Mars,Adventure,45125385.00,60874615.00,106000000.00,90000000.00,,22855247.00,3054,5.30,112,,Science Fiction,https://www.the-numbers.com/movie/Mission-to-Mars
2000,March 10th,Orphans,,,54596.00,,,,16098.00,19,2.10,,,,https://www.the-numbers.com/movie/Orphans
2002,January 25th,The Mothman Prophecies,Horror,21209859.00,35228696.00,56438555.00,42000000.00,,11208851.00,2331,4.30,119,Based on an UNTRUE Story,Science Fiction,https://www.the-numbers.com/movie/Mothman-Prophecies-The
2002,January 25th,Shiqi sui de dan che,Drama,,157279.00,,,,20883.00,5,9.90,,Foreign Language,,https://www.the-numbers.com/movie/Shiqi-sui-de-dan-che
2002,January 25th,The Son's Room,Drama,10700000.00,1014416.00,11714416.00,,,4887.00,1,11.70,,,Contemporary Fiction,https://www.the-numbers.com/movie/Sons-Room-The
2002,January 25th,Kung Pow: Enter the Fist,Comedy,1000000.00,16033556.00,17033556.00,10000000.00,,7017474.00,2478,3.00,81,Cut from Older Movies,Contemporary Fiction,https://www.the-numbers.com/movie/Kung-Pow-Enter-the-Fist
2002,January 25th,Hey Happy!,,,2241.00,,,,1165.00,1,2.00,,,,https://www.the-numbers.com/movie/Hey-Happy
2002,January 19th,"AntÃƒÂ³nio, Um Rapaz de Lisboa",Drama,351.00,n/a,351.00,,,,,,116,,Contemporary Fiction,https://www.the-numbers.com/movie/Antonio-Um-Rapaz-de-Lisboa-(Portugal)
2002,January 25th,The Count of Monte Cristo,Adventure,21160986.00,54228104.00,75389090.00,40000000.00,,11376150.00,2007,6.10,131,Revenge,Historical Fiction,https://www.the-numbers.com/movie/Count-of-Monte-Cristo-The-(2002)
2002,January 25th,Hometown Legend,Drama,,96429.00,,,,51672.00,33,1.90,,,,https://www.the-numbers.com/movie/Hometown-Legend
2002,January 18th,Time of Favor,,,137340.00,,,,15827.00,5,9.30,,,,https://www.the-numbers.com/movie/Time-of-Favor
2002,January 18th,Snow Dogs,Adventure,35747336.00,81150692.00,116898028.00,32000000.00,,17814259.00,2302,8.30,99,,Kids Fiction,https://www.the-numbers.com/movie/Snow-Dogs
2002,January 18th,Italian for Beginners,Comedy,,4447186.00,,,,52536.00,3,13.30,,Adult Education,Contemporary Fiction,https://www.the-numbers.com/movie/Italian-for-Beginners
2002,January 18th,State Property,Action,,2099719.00,,,,452028.00,61,6.70,,Hood Film,Contemporary Fiction,https://www.the-numbers.com/movie/State-Property
2002,January 11th,What Time is it There?,,,193047.00,,,,17142.00,2,12.80,,,,https://www.the-numbers.com/movie/What-Time-is-it-There
2002,January 16th,The Farewell,Drama,,10952.00,,,,3016.00,1,3.00,97,,Dramatization,https://www.the-numbers.com/movie/Farewell-The
2002,January 11th,Orange County,Comedy,2248991.00,41059716.00,43308707.00,18000000.00,,15053226.00,2317,5.40,83,Dysfunctional Family,Contemporary Fiction,https://www.the-numbers.com/movie/Orange-County
2002,January 4th,Impostor,Thriller/Suspense,1860370.00,6114237.00,7974607.00,40000000.00,,3022523.00,1870,2.50,,Prologue,Science Fiction,https://www.the-numbers.com/movie/Impostor
2002,January 25th,American Adobo,Drama,,3094699.00,,,,41001.00,3,7.60,,,Contemporary Fiction,https://www.the-numbers.com/movie/American-Adobo
2002,2002 (Wide),Wise Girls,,,n/a,,,,,,,,,,https://www.the-numbers.com/movie/Wise-Girls
2001,February 9th,New York in the Fifties,,,17638.00,,,,4552.00,1,2.00,,,,https://www.the-numbers.com/movie/New-York-in-the-Fifties
2001,February 9th,Petite Cherie,,,16276.00,,,,416.00,1,5.00,,,,https://www.the-numbers.com/movie/Petite-Cherie
2001,February 9th,"Love, Honour and Obey",,,1143.00,,,,1143.00,1,1.00,,,,https://www.the-numbers.com/movie/Love-Honour-and-Obey
2002,January 11th,Steel Spirit,Adventure,,1860.00,,20000.00,,1860.00,1,1.00,90,,Contemporary Fiction,https://www.the-numbers.com/movie/Steel-Spirit
2001,February 9th,N'sync: Bigger than Live,Concert/Performance,,1808679.00,,,,,,,,,Factual,https://www.the-numbers.com/movie/N-sync-Bigger-than-Live
2001,February 9th,Hannibal,Horror,185008014.00,165092266.00,350100280.00,87000000.00,,58003121.00,3230,7.70,131,Serial Killer,Contemporary Fiction,https://www.the-numbers.com/movie/Hannibal-(2001)
2001,February 9th,Journey to the Sun,Drama,,13544.00,,,,4391.00,1,2.00,104,,,https://www.the-numbers.com/movie/Journey-to-the-Sun
2001,February 9th,La chambre des magiciennes,Drama,,5788.00,,,,1991.00,1,2.00,,,Contemporary Fiction,https://www.the-numbers.com/movie/Chambre-Des-Magiciennes-La
2001,February 2nd,Valentine,Horror,,20384136.00,,10000000.00,,10024648.00,2310,3.40,96,Slasher Horror,Contemporary Fiction,https://www.the-numbers.com/movie/Valentine
2001,February 2nd,A Perfect Son,,,713.00,,,,713.00,1,1.00,,,,https://www.the-numbers.com/movie/Perfect-Son-A
2001,February 2nd,Nico and Dani,Drama,,370562.00,,,,16942.00,3,14.90,,LGBTQ+,,https://www.the-numbers.com/movie/Nico-and-Dani
2001,February 2nd,Merci Pour Le Chocolat,,,443238.00,,,,11758.00,6,15.80,,Switched At Birth,,https://www.the-numbers.com/movie/Merci-Pour-Le-Chocolat
2001,February 2nd,Le Libertin,,,31300.00,,,,16046.00,17,2.00,,,,https://www.the-numbers.com/movie/Libertin-Le
2001,February 2nd,Left Behind,Drama,,4221341.00,,18500000.00,,2158780.00,867,2.30,,Rapture,Fantasy,https://www.the-numbers.com/movie/Left-Behind
2001,February 2nd,Head Over Heels,Romantic Comedy,,10397365.00,,14000000.00,,4804595.00,2338,2.50,,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Head-Over-Heels
2001,February 2nd,The Invisible Circus,Drama,418619.00,77578.00,496197.00,,,55388.00,105,1.00,93,,Contemporary Fiction,https://www.the-numbers.com/movie/Invisible-Circus-The
2001,February 2nd,Fever,Thriller/Suspense,,4068.00,,,,4068.00,1,1.00,92,,Contemporary Fiction,https://www.the-numbers.com/movie/Fever
2001,February 2nd,Une affaire de goÃƒÂ»t,Thriller/Suspense,,48602.00,,,,5500.00,4,3.00,90,,Contemporary Fiction,https://www.the-numbers.com/movie/Affaire-de-gout-Une
2001,January 26th,The Wedding Planner,Romantic Comedy,34327673.00,60400856.00,94728529.00,28000000.00,,13510293.00,2785,6.50,,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Wedding-Planner-The
2001,February 2nd,Beonjijeopeuleul Hada,Drama,49374.00,n/a,49374.00,,,,,,101,,Contemporary Fiction,https://www.the-numbers.com/movie/Beonjijeopeuleul-Hada-(2001-South-Korea)
2001,February 2nd,The Million Dollar Hotel,,,52526.00,,,,29483.00,10,1.70,,,,https://www.the-numbers.com/movie/Million-Dollar-Hotel-The
2001,January 26th,R2PC: Road to Park City,Comedy,,1216.00,,,,1216.00,1,1.00,83,,,https://www.the-numbers.com/movie/R2PC-Road-to-Park-City
2001,February 2nd,Amy,Comedy,6475545.00,7880.00,6483425.00,,,5770.00,4,1.30,104,,Contemporary Fiction,https://www.the-numbers.com/movie/Amy-(2001)
2004,January 2nd,Postmen in the Mountains,Drama,,203975.00,,,,2334.00,1,18.00,,Foreign Language,,https://www.the-numbers.com/movie/Postmen-in-the-Mountains
2000,March 10th,Dragon and the Hawk,,,3498.00,,,,,,,,,,https://www.the-numbers.com/movie/Dragon-and-the-Hawk
2000,March 10th,God's Army,Drama,14789.00,2637726.00,2652515.00,300000.00,,88584.00,3,17.00,,,Contemporary Fiction,https://www.the-numbers.com/movie/Gods-Army
2000,March 10th,Condo Painting,,,5373.00,,,,2655.00,1,2.00,,,,https://www.the-numbers.com/movie/Condo-Painting
2000,March 10th,Deterrence,Thriller/Suspense,227064.00,144583.00,371647.00,800000.00,,23318.00,7,4.90,,,,https://www.the-numbers.com/movie/Deterrence
2000,March 3rd,What Planet Are You From?,Comedy,,6291602.00,,50000000.00,,3008746.00,2248,2.30,,,Contemporary Fiction,https://www.the-numbers.com/movie/What-Planet-Are-You-From
2001,January 26th,Sugar and Spice,Comedy,3603846.00,13276953.00,16880799.00,,,5891176.00,2150,3.00,81,Teenage Mom,Contemporary Fiction,https://www.the-numbers.com/movie/Sugar-and-Spice
2000,March 3rd,Khauff,,,81825.00,,,,53288.00,14,2.00,,,,https://www.the-numbers.com/movie/Khauff
2001,January 26th,Two Ninas,,,10976.00,,,,10976.00,6,1.00,,,,https://www.the-numbers.com/movie/Two-Ninas
2000,March 3rd,Homo Sapiens 1900,,,1257.00,,,,1257.00,1,1.00,,,,https://www.the-numbers.com/movie/Homo-Sapiens-1900
2000,March 3rd,The Next Best Thing,Drama,9372190.00,14983572.00,24355762.00,25000000.00,,5870387.00,2007,4.70,108,Comedy Drama,Contemporary Fiction,https://www.the-numbers.com/movie/Next-Best-Thing-The
2000,March 3rd,Drowning Mona,Comedy,553184.00,15427192.00,15980376.00,16000000.00,,5802229.00,1981,3.70,96,Crime Comedy,Contemporary Fiction,https://www.the-numbers.com/movie/Drowning-Mona
2000,March 1st,The Little Thief,,,37280.00,,,,5821.00,1,6.50,,,,https://www.the-numbers.com/movie/Little-Thief-The
2000,March 1st,3 Strikes,Comedy,,9821335.00,,4000000.00,,3684704.00,678,4.90,82,,Contemporary Fiction,https://www.the-numbers.com/movie/3-Strikes
2000,February 25th,Reindeer Games,Action,,23360779.00,,36000000.00,,8128356.00,2204,4.40,104,Film Noir,Contemporary Fiction,https://www.the-numbers.com/movie/Reindeer-Games
2000,March 3rd,Ghost Dog: The Way of the Samurai,Drama,7342262.00,3330230.00,10672492.00,2000000.00,,166344.00,14,8.50,,Mafia,Contemporary Fiction,https://www.the-numbers.com/movie/Ghost-Dog-The-Way-of-the-Samurai
2000,February 25th,Mifune,Drama,,585414.00,,,,27530.00,2,7.50,,,Contemporary Fiction,https://www.the-numbers.com/movie/Mifune
2000,February 25th,Not of this World,,,37871.00,,,,,,,100,,,https://www.the-numbers.com/movie/Not-of-this-World
2000,February 25th,Judy Berlin,,,467313.00,,,,46800.00,19,10.80,,,,https://www.the-numbers.com/movie/Judy-Berlin
2000,February 25th,Claire Dolan,Drama,,9480.00,,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Claire-Dolan
